5240|5239|CA-2015-166744|2015-09-20 00:00:00|2015-09-24 00:00:00|Standard Class|DN-13690|Duane Noonan|Consumer|United States|Columbia|Maryland|21044|East|TEC-AC-10003628|Technology|Accessories|Logitech 910-002974 M325 Wireless Mouse for Web Scrolling|59.979999999999997|2|0|26.391200000000005
5244|5243|CA-2018-146367|2018-08-04 00:00:00|2018-08-08 00:00:00|Standard Class|HM-14860|Harry Marie|Corporate|United States|Carrollton|Texas|75007|Central|OFF-BI-10002827|Office Supplies|Binders|Avery Durable Poly Binders|3.3179999999999996|3|0.80000000000000004|-5.6406000000000018
5248|5247|CA-2017-156265|2017-08-02 00:00:00|2017-08-04 00:00:00|Second Class|BF-11020|Barry Französisch|Corporate|United States|Los Angeles|California|90032|West|OFF-BI-10000285|Office Supplies|Binders|XtraLife ClearVue Slant-D Ring Binders by Cardinal|12.544|2|0.20000000000000001|4.7039999999999997
5252|5251|US-2017-169369|2017-12-12 00:00:00|2017-12-18 00:00:00|Standard Class|EC-14050|Erin Creighton|Consumer|United States|Columbus|Georgia|31907|South|TEC-AC-10001314|Technology|Accessories|Case Logic 2.4GHz Wireless Keyboard|249.95000000000002|5|0|19.995999999999974
5256|5255|CA-2016-125185|2016-03-05 00:00:00|2016-03-07 00:00:00|Second Class|AH-10195|Alan Haines|Corporate|United States|Bethlehem|Pennsylvania|18018|East|FUR-CH-10002647|Furniture|Chairs|Situations Contoured Folding Chairs, 4/Set|99.372|2|0.29999999999999999|-7.0979999999999919
5260|5259|US-2018-115595|2018-10-09 00:00:00|2018-10-11 00:00:00|First Class|XP-21865|Xylona Preis|Consumer|United States|Los Angeles|California|90032|West|OFF-PA-10001745|Office Supplies|Paper|Wirebound Message Books, 2 7/8" x 5", 3 Forms per Page|35.200000000000003|5|0|16.543999999999997
5264|5263|CA-2015-105165|2015-09-07 00:00:00|2015-09-10 00:00:00|First Class|SZ-20035|Sam Zeldin|Home Office|United States|Houston|Texas|77036|Central|FUR-TA-10004154|Furniture|Tables|Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer|200.79500000000002|1|0.29999999999999999|-22.948000000000008
5268|5267|CA-2018-147452|2018-09-30 00:00:00|2018-10-03 00:00:00|First Class|CS-11845|Cari Sayre|Corporate|United States|Seattle|Washington|98103|West|OFF-PA-10004039|Office Supplies|Paper|Xerox 1882|167.94|3|0|82.290599999999998
5272|5271|CA-2018-144484|2018-09-11 00:00:00|2018-09-11 00:00:00|Same Day|CB-12025|Cassandra Brandow|Consumer|United States|San Francisco|California|94110|West|OFF-AP-10004487|Office Supplies|Appliances|Kensington 4 Outlet MasterPiece Compact Power Control Center|406.59999999999997|5|0|113.84799999999998
5276|5275|CA-2016-162887|2016-11-07 00:00:00|2016-11-09 00:00:00|Second Class|SV-20785|Stewart Visinsky|Consumer|United States|Burlington|Vermont||East|FUR-CH-10000595|Furniture|Chairs|Safco Contoured Stacking Chairs|715.20000000000005|3|0|178.79999999999998
5280|5279|CA-2015-159681|2015-12-07 00:00:00|2015-12-13 00:00:00|Standard Class|PO-18850|Patrick O'Brill|Consumer|United States|Virginia Beach|Virginia|23464|South|OFF-PA-10003641|Office Supplies|Paper|Xerox 1909|105.52|4|0|48.539199999999994
5284|5283|CA-2016-105158|2016-09-05 00:00:00|2016-09-10 00:00:00|Standard Class|SP-20860|Sung Pak|Corporate|United States|Rochester|Minnesota|55901|Central|OFF-PA-10001970|Office Supplies|Paper|Xerox 1881|36.839999999999996|3|0|17.314799999999998
5288|5287|CA-2018-105991|2018-05-05 00:00:00|2018-05-06 00:00:00|First Class|LH-17020|Lisa Hazard|Consumer|United States|Louisville|Colorado|80027|West|OFF-BI-10003274|Office Supplies|Binders|Avery Durable Slant Ring Binders, No Labels|9.5520000000000014|8|0.69999999999999996|-7.3231999999999999
5292|5291|CA-2015-146283|2015-09-08 00:00:00|2015-09-15 00:00:00|Standard Class|KT-16465|Kean Takahito|Consumer|United States|Houston|Texas|77036|Central|FUR-CH-10004287|Furniture|Chairs|SAFCO Arco Folding Chair|966.69999999999982|5|0.29999999999999999|-13.810000000000116
5296|5295|CA-2018-144883|2018-08-15 00:00:00|2018-08-19 00:00:00|Standard Class|BO-11350|Bill Overfelt|Corporate|United States|Roseville|Minnesota|55113|Central|OFF-LA-10000305|Office Supplies|Labels|Avery 495|50.399999999999999|8|0|23.183999999999997
5300|5299|CA-2017-106656|2017-09-23 00:00:00|2017-09-26 00:00:00|First Class|DV-13045|Darrin Van Huff|Corporate|United States|San Diego|California|92037|West|OFF-EN-10001509|Office Supplies|Envelopes|Poly String Tie Envelopes|4.0800000000000001|2|0|1.9175999999999997
5304|5303|CA-2017-113831|2017-05-30 00:00:00|2017-06-03 00:00:00|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Springfield|Virginia|22153|South|OFF-LA-10001297|Office Supplies|Labels|Avery 473|62.099999999999994|6|0|29.808
5308|5307|US-2017-168410|2017-02-21 00:00:00|2017-02-26 00:00:00|Standard Class|BV-11245|Benjamin Venier|Corporate|United States|Oceanside|New York|11572|East|OFF-ST-10000036|Office Supplies|Storage|Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16|296.37|3|0|80.019899999999993
5312|5311|CA-2018-131254|2018-11-19 00:00:00|2018-11-21 00:00:00|First Class|NC-18415|Nathan Cano|Consumer|United States|Houston|Texas|77095|Central|OFF-BI-10003527|Office Supplies|Binders|Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind|1525.1879999999996|6|0.80000000000000004|-2287.7820000000002
5316|5315|CA-2018-137876|2018-04-30 00:00:00|2018-05-05 00:00:00|Standard Class|DJ-13510|Don Jones|Corporate|United States|San Francisco|California|94110|West|OFF-EN-10001219|Office Supplies|Envelopes|#10- 4 1/8" x 9 1/2" Security-Tint Envelopes|30.559999999999999|4|0|14.974399999999999
5320|5319|US-2018-162558|2018-10-02 00:00:00|2018-10-05 00:00:00|First Class|Dp-13240|Dean percer|Home Office|United States|Knoxville|Tennessee|37918|South|OFF-PA-10003172|Office Supplies|Paper|Xerox 1996|20.736000000000004|4|0.20000000000000001|7.2576000000000001
5324|5323|US-2018-162558|2018-10-02 00:00:00|2018-10-05 00:00:00|First Class|Dp-13240|Dean percer|Home Office|United States|Knoxville|Tennessee|37918|South|FUR-FU-10003691|Furniture|Furnishings|Eldon Image Series Desk Accessories, Ebony|19.760000000000002|2|0.20000000000000001|5.9279999999999999
5328|5327|CA-2016-152681|2016-01-17 00:00:00|2016-01-22 00:00:00|Standard Class|SC-20260|Scott Cohen|Corporate|United States|Lawrence|Massachusetts|1841|East|OFF-AR-10003183|Office Supplies|Art|Avery Fluorescent Highlighter Four-Color Set|6.6799999999999997|2|0|2.0039999999999996
5332|5331|CA-2017-123120|2017-09-04 00:00:00|2017-09-08 00:00:00|Standard Class|CV-12295|Christina VanderZanden|Consumer|United States|New York City|New York|10011|East|FUR-FU-10004748|Furniture|Furnishings|Howard Miller 16" Diameter Gallery Wall Clock|63.939999999999998|1|0|24.936599999999999
5336|5335|CA-2015-103331|2015-08-26 00:00:00|2015-09-01 00:00:00|Standard Class|KB-16315|Karl Braun|Consumer|United States|Newark|Delaware|19711|East|OFF-PA-10002160|Office Supplies|Paper|Xerox 1978|17.34|3|0|8.4966000000000008
5590|5589|CA-2015-168158|2015-07-19 00:00:00|2015-07-24 00:00:00|Standard Class|EM-14140|Eugene Moren|Home Office|United States|Great Falls|Montana|59405|West|OFF-BI-10001759|Office Supplies|Binders|Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Dark Blue|6.0960000000000001|2|0.20000000000000001|2.2098
5594|5593|CA-2015-164742|2015-10-13 00:00:00|2015-10-18 00:00:00|Second Class|ML-17395|Marina Lichtenstein|Corporate|United States|Lakewood|New Jersey|8701|East|OFF-BI-10004738|Office Supplies|Binders|Flexible Leather- Look Classic Collection Ring Binder|18.940000000000001|1|0|9.4700000000000006
5598|5597|CA-2016-159779|2016-09-25 00:00:00|2016-09-29 00:00:00|Standard Class|SB-20185|Sarah Brown|Consumer|United States|Concord|New Hampshire|3301|East|OFF-BI-10002735|Office Supplies|Binders|GBC Prestige Therm-A-Bind Covers|68.620000000000005|2|0|32.251400000000004
5602|5601|CA-2015-108903|2015-10-03 00:00:00|2015-10-03 00:00:00|Same Day|DO-13435|Denny Ordway|Consumer|United States|Columbus|Ohio|43229|East|OFF-EN-10004030|Office Supplies|Envelopes|Convenience Packs of Business Envelopes|14.480000000000002|5|0.20000000000000001|4.8869999999999987
5606|5605|CA-2016-142475|2016-12-03 00:00:00|2016-12-07 00:00:00|Standard Class|BS-11380|Bill Stewart|Corporate|United States|New York City|New York|10011|East|OFF-BI-10003718|Office Supplies|Binders|GBC Therma-A-Bind 250T Electric Binding System|590.35199999999998|6|0.20000000000000001|206.62319999999997
5610|5609|CA-2016-168634|2016-12-06 00:00:00|2016-12-11 00:00:00|Standard Class|AF-10870|Art Ferguson|Consumer|United States|San Francisco|California|94109|West|OFF-AP-10001626|Office Supplies|Appliances|Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags|7.7800000000000002|2|0|2.0228000000000002
5614|5613|CA-2018-121027|2018-08-18 00:00:00|2018-08-22 00:00:00|Standard Class|HW-14935|Helen Wasserman|Corporate|United States|Seattle|Washington|98105|West|TEC-AC-10002253|Technology|Accessories|Imation Bio 8GB USB Flash Drive Imation Corp|1496.1600000000001|9|0|224.42400000000006
5618|5617|CA-2017-158001|2017-08-23 00:00:00|2017-08-27 00:00:00|Standard Class|JP-15460|Jennifer Patt|Corporate|United States|New York City|New York|10035|East|OFF-AR-10001954|Office Supplies|Art|Newell 331|29.339999999999996|6|0|7.9218000000000002
5622|5621|US-2017-124163|2017-09-25 00:00:00|2017-09-30 00:00:00|Standard Class|SC-20695|Steve Chapman|Corporate|United States|La Crosse|Wisconsin|54601|Central|OFF-AR-10000817|Office Supplies|Art|Manco Dry-Lighter Erasable Highlighter|3.04|1|0|1.0335999999999999
5626|5625|CA-2017-121748|2017-10-24 00:00:00|2017-10-28 00:00:00|Second Class|VW-21775|Victoria Wilson|Corporate|United States|Los Angeles|California|90032|West|TEC-AC-10002637|Technology|Accessories|Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)|359.98000000000002|2|0|21.598799999999983
5630|5629|CA-2018-148810|2018-06-26 00:00:00|2018-07-01 00:00:00|Standard Class|DR-12880|Dan Reichenbach|Corporate|United States|Miami|Florida|33180|South|FUR-CH-10001545|Furniture|Chairs|Hon Comfortask Task/Swivel Chairs|273.55200000000002|3|0.20000000000000001|-13.677599999999998
5634|5633|CA-2015-127614|2015-02-11 00:00:00|2015-02-15 00:00:00|Standard Class|NF-18385|Natalie Fritzler|Consumer|United States|Chesapeake|Virginia|23320|South|OFF-BI-10003291|Office Supplies|Binders|Wilson Jones Leather-Like Binders with DublLock Round Rings|17.460000000000001|2|0|8.2061999999999991
5638|5637|CA-2018-123022|2018-09-03 00:00:00|2018-09-08 00:00:00|Standard Class|SC-20050|Sample Company A|Home Office|United States|La Mesa|California|91941|West|TEC-AC-10000474|Technology|Accessories|Kensington Expert Mouse Optical USB Trackball for PC or Mac|284.96999999999997|3|0|85.490999999999957
5642|5641|CA-2015-147900|2015-09-23 00:00:00|2015-09-28 00:00:00|Standard Class|JK-15640|Jim Kriz|Home Office|United States|Lakewood|Ohio|44107|East|OFF-PA-10003063|Office Supplies|Paper|EcoTones Memo Sheets|28.800000000000001|9|0.20000000000000001|10.080000000000002
5646|5645|CA-2018-120719|2018-03-23 00:00:00|2018-03-26 00:00:00|First Class|SJ-20125|Sanjit Jacobs|Home Office|United States|Seattle|Washington|98105|West|OFF-BI-10002103|Office Supplies|Binders|Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl|34.759999999999998|5|0.20000000000000001|11.296999999999999
5650|5649|CA-2018-142342|2018-07-17 00:00:00|2018-07-19 00:00:00|Second Class|AJ-10795|Anthony Johnson|Corporate|United States|Apple Valley|California|92307|West|OFF-PA-10004609|Office Supplies|Paper|Xerox 221|32.400000000000006|5|0|15.552000000000001
5654|5653|CA-2018-109099|2018-10-06 00:00:00|2018-10-11 00:00:00|Standard Class|MM-18280|Muhammed MacIntyre|Corporate|United States|New York City|New York|10009|East|OFF-PA-10001033|Office Supplies|Paper|Xerox 1893|40.990000000000002|1|0|20.085100000000001
5658|5657|CA-2017-145261|2017-12-18 00:00:00|2017-12-21 00:00:00|First Class|AH-10120|Adrian Hane|Home Office|United States|Salem|Oregon|97301|West|OFF-PA-10003036|Office Supplies|Paper|Black Print Carbonless 8 1/2" x 8 1/4" Rapid Memo Book|11.648000000000001|2|0.20000000000000001|3.7855999999999992
5662|5661|CA-2017-145261|2017-12-18 00:00:00|2017-12-21 00:00:00|First Class|AH-10120|Adrian Hane|Home Office|United States|Salem|Oregon|97301|West|TEC-PH-10004833|Technology|Phones|Macally Suction Cup Mount|28.68|3|0.20000000000000001|-7.1699999999999999
5666|5665|CA-2017-141957|2017-07-21 00:00:00|2017-07-21 00:00:00|Same Day|JG-15310|Jason Gross|Corporate|United States|Newark|Ohio|43055|East|OFF-BI-10001116|Office Supplies|Binders|Wilson Jones 1" Hanging DublLock Ring Binders|11.088000000000003|7|0.69999999999999996|-8.1311999999999998
5670|5669|CA-2017-142405|2017-06-11 00:00:00|2017-06-15 00:00:00|Standard Class|SE-20110|Sanjit Engle|Consumer|United States|Seattle|Washington|98103|West|OFF-BI-10004728|Office Supplies|Binders|Wilson Jones Turn Tabs Binder Tool for Ring Binders|53.984000000000002|14|0.20000000000000001|17.544800000000002
5674|5673|CA-2018-127922|2018-10-27 00:00:00|2018-11-03 00:00:00|Standard Class|SH-19975|Sally Hughsby|Corporate|United States|Dallas|Texas|75081|Central|OFF-EN-10003068|Office Supplies|Envelopes|#6 3/4 Gummed Flap White Envelopes|15.840000000000002|2|0.20000000000000001|5.5439999999999987
5678|5677|CA-2015-135993|2015-05-28 00:00:00|2015-06-02 00:00:00|Standard Class|PJ-18835|Patrick Jones|Corporate|United States|Seattle|Washington|98115|West|TEC-AC-10004877|Technology|Accessories|Imation 30456 USB Flash Drive 8GB|27.600000000000001|4|0|2.2079999999999984
5682|5681|CA-2017-141551|2017-09-24 00:00:00|2017-09-30 00:00:00|Standard Class|BP-11230|Benjamin Patterson|Consumer|United States|Broken Arrow|Oklahoma|74012|Central|OFF-BI-10001249|Office Supplies|Binders|Avery Heavy-Duty EZD View Binder with Locking Rings|6.3799999999999999|1|0|2.9347999999999996
5509|5508|CA-2017-150000|2017-04-08 00:00:00|2017-04-14 00:00:00|Standard Class|PG-18820|Patrick Gardner|Consumer|United States|Smyrna|Georgia|30080|South|OFF-EN-10002973|Office Supplies|Envelopes|Ampad #10 Peel & Seel Holiday Envelopes|17.920000000000002|4|0|8.6016000000000012
5513|5512|US-2015-137680|2015-02-24 00:00:00|2015-03-02 00:00:00|Standard Class|JH-15430|Jennifer Halladay|Consumer|United States|Medford|Oregon|97504|West|OFF-PA-10000174|Office Supplies|Paper|Message Book, Wirebound, Four 5 1/2" X 4" Forms/Pg., 200 Dupl. Sets/Book|32.896000000000001|4|0.20000000000000001|11.102399999999996
5517|5516|CA-2016-103177|2016-05-30 00:00:00|2016-06-01 00:00:00|First Class|EN-13780|Edward Nazzal|Consumer|United States|New York City|New York|10009|East|TEC-PH-10001527|Technology|Phones|Plantronics MX500i Earset|128.85000000000002|3|0|3.8654999999999973
5521|5520|CA-2018-117667|2018-12-04 00:00:00|2018-12-09 00:00:00|Standard Class|MS-17980|Michael Stewart|Corporate|United States|Philadelphia|Pennsylvania|19134|East|OFF-AR-10000716|Office Supplies|Art|DIXON Ticonderoga Erasable Checking Pencils|13.392000000000001|3|0.20000000000000001|3.1806000000000005
5525|5524|CA-2017-110982|2017-06-05 00:00:00|2017-06-07 00:00:00|First Class|CK-12205|Chloris Kastensmidt|Consumer|United States|Santa Clara|California|95051|West|OFF-AP-10004859|Office Supplies|Appliances|Acco 6 Outlet Guardian Premium Surge Suppressor|58.240000000000002|4|0|15.724800000000002
5529|5528|CA-2016-142055|2016-05-08 00:00:00|2016-05-10 00:00:00|First Class|AB-10255|Alejandro Ballentine|Home Office|United States|New York City|New York|10009|East|OFF-PA-10003465|Office Supplies|Paper|Xerox 1912|37.939999999999998|2|0|18.211199999999998
5533|5532|US-2017-167472|2017-06-06 00:00:00|2017-06-07 00:00:00|First Class|CK-12595|Clytie Kelty|Consumer|United States|Little Rock|Arkansas|72209|South|TEC-AC-10001109|Technology|Accessories|Logitech Trackman Marble Mouse|179.94|6|0|75.57480000000001
5537|5536|US-2017-167472|2017-06-06 00:00:00|2017-06-07 00:00:00|First Class|CK-12595|Clytie Kelty|Consumer|United States|Little Rock|Arkansas|72209|South|OFF-BI-10001721|Office Supplies|Binders|Trimflex Flexible Post Binders|64.140000000000001|3|0|30.787199999999999
5541|5540|US-2018-150595|2018-05-22 00:00:00|2018-05-26 00:00:00|Standard Class|LE-16810|Laurel Elliston|Consumer|United States|Chicago|Illinois|60653|Central|FUR-CH-10000513|Furniture|Chairs|High-Back Leather Manager's Chair|181.98599999999999|2|0.29999999999999999|-54.595799999999997
5545|5544|CA-2017-134936|2017-12-19 00:00:00|2017-12-25 00:00:00|Standard Class|ES-14080|Erin Smith|Corporate|United States|Tucson|Arizona|85705|West|OFF-BI-10000174|Office Supplies|Binders|Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear|10.440000000000001|6|0.69999999999999996|-7.6559999999999988
5549|5548|CA-2018-151008|2018-09-07 00:00:00|2018-09-08 00:00:00|First Class|JM-16195|Justin MacKendrick|Consumer|United States|Draper|Utah|84020|West|TEC-PH-10002807|Technology|Phones|Motorla HX550 Universal Bluetooth Headset|126.56|4|0.20000000000000001|47.459999999999994
5553|5552|US-2015-159618|2015-11-12 00:00:00|2015-11-16 00:00:00|Standard Class|DB-12970|Darren Budd|Corporate|United States|Houston|Texas|77036|Central|OFF-SU-10000432|Office Supplies|Supplies|Acco Side-Punched Conventional Columnar Pads|16.656000000000002|6|0.20000000000000001|-3.123000000000002
5557|5556|CA-2018-116113|2018-10-02 00:00:00|2018-10-06 00:00:00|Second Class|JW-15220|Jane Waco|Corporate|United States|Montgomery|Alabama|36116|South|FUR-FU-10002963|Furniture|Furnishings|Master Caster Door Stop, Gray|10.16|2|0|3.4543999999999997
5561|5560|US-2016-114741|2016-12-06 00:00:00|2016-12-10 00:00:00|Standard Class|IL-15100|Ivan Liston|Consumer|United States|North Las Vegas|Nevada|89031|West|OFF-ST-10000078|Office Supplies|Storage|Tennsco 6- and 18-Compartment Lockers|1325.8500000000001|5|0|238.65299999999991
5565|5564|CA-2018-133263|2018-03-31 00:00:00|2018-04-02 00:00:00|Second Class|JE-15610|Jim Epp|Corporate|United States|Atlanta|Georgia|30318|South|OFF-BI-10000474|Office Supplies|Binders|Avery Recycled Flexi-View Covers for Binding Systems|64.120000000000005|4|0|30.7776
5569|5568|CA-2018-157966|2018-03-13 00:00:00|2018-03-13 00:00:00|Same Day|SU-20665|Stephanie Ulpright|Home Office|United States|Chicago|Illinois|60610|Central|FUR-CH-10003606|Furniture|Chairs|SAFCO Folding Chair Trolley|89.768000000000001|1|0.29999999999999999|-2.5647999999999982
5573|5572|CA-2015-151162|2015-12-05 00:00:00|2015-12-09 00:00:00|Standard Class|EA-14035|Erin Ashbrook|Corporate|United States|Columbus|Ohio|43229|East|OFF-PA-10001033|Office Supplies|Paper|Xerox 1893|98.376000000000005|3|0.20000000000000001|35.661300000000004
5577|5576|CA-2015-151162|2015-12-05 00:00:00|2015-12-09 00:00:00|Standard Class|EA-14035|Erin Ashbrook|Corporate|United States|Columbus|Ohio|43229|East|TEC-PH-10001809|Technology|Phones|Panasonic KX T7736-B Digital phone|179.93999999999997|2|0.40000000000000002|-44.984999999999999
5581|5580|CA-2018-137498|2018-09-09 00:00:00|2018-09-14 00:00:00|Second Class|LC-17050|Liz Carlisle|Consumer|United States|Los Angeles|California|90004|West|FUR-CH-10003833|Furniture|Chairs|Novimex Fabric Task Chair|243.91999999999999|5|0.20000000000000001|-15.245000000000005
5585|5584|CA-2015-116673|2015-12-15 00:00:00|2015-12-19 00:00:00|Second Class|JO-15280|Jas O'Carroll|Consumer|United States|San Diego|California|92037|West|FUR-FU-10003829|Furniture|Furnishings|Stackable Trays|6.1600000000000001|2|0|1.9711999999999996
5589|5588|CA-2016-149993|2016-03-19 00:00:00|2016-03-20 00:00:00|First Class|GA-14725|Guy Armstrong|Consumer|United States|Lancaster|California|93534|West|OFF-FA-10001561|Office Supplies|Fasteners|Stockwell Push Pins|10.9|5|0|3.5970000000000004
5593|5592|CA-2015-164742|2015-10-13 00:00:00|2015-10-18 00:00:00|Second Class|ML-17395|Marina Lichtenstein|Corporate|United States|Lakewood|New Jersey|8701|East|FUR-CH-10002880|Furniture|Chairs|Global High-Back Leather Tilter, Burgundy|245.97999999999999|2|0|27.057799999999986
5597|5596|CA-2018-160325|2018-09-24 00:00:00|2018-09-24 00:00:00|Same Day|BP-11095|Bart Pistole|Corporate|United States|Lawrence|Massachusetts|1841|East|TEC-PH-10001944|Technology|Phones|Wi-Ex zBoost YX540 Cellular Phone Signal Booster|437.84999999999997|3|0|131.35499999999996
5601|5600|CA-2015-108903|2015-10-03 00:00:00|2015-10-03 00:00:00|Same Day|DO-13435|Denny Ordway|Consumer|United States|Columbus|Ohio|43229|East|OFF-AR-10004010|Office Supplies|Art|Hunt Boston Vacuum Mount KS Pencil Sharpener|55.984000000000009|2|0.20000000000000001|4.1987999999999985
5605|5604|CA-2017-117919|2017-08-27 00:00:00|2017-08-29 00:00:00|Second Class|TB-21355|Todd Boyes|Corporate|United States|Houston|Texas|77041|Central|OFF-PA-10004353|Office Supplies|Paper|Southworth 25% Cotton Premium Laser Paper and Envelopes|79.920000000000016|5|0.20000000000000001|27.972000000000001
5686|5685|CA-2015-164315|2015-04-02 00:00:00|2015-04-08 00:00:00|Standard Class|RD-19585|Rob Dowd|Consumer|United States|Athens|Georgia|30605|South|OFF-AP-10003842|Office Supplies|Appliances|Euro-Pro Shark Turbo Vacuum|154.90000000000001|5|0|40.274000000000001
5690|5689|CA-2015-131541|2015-07-28 00:00:00|2015-07-28 00:00:00|Same Day|CK-12205|Chloris Kastensmidt|Consumer|United States|Apopka|Florida|32712|South|OFF-EN-10000781|Office Supplies|Envelopes|#10- 4 1/8" x 9 1/2" Recycled Envelopes|48.944000000000003|7|0.20000000000000001|16.518599999999999
5694|5693|US-2016-138093|2016-12-10 00:00:00|2016-12-16 00:00:00|Standard Class|KM-16225|Kalyca Meade|Corporate|United States|Baltimore|Maryland|21215|East|TEC-PH-10004667|Technology|Phones|Cisco 8x8 Inc. 6753i IP Business Phone System|134.99000000000001|1|0|36.447299999999998
5698|5697|CA-2018-126123|2018-10-14 00:00:00|2018-10-18 00:00:00|Standard Class|AG-10765|Anthony Garverick|Home Office|United States|Chicago|Illinois|60623|Central|OFF-BI-10000309|Office Supplies|Binders|GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black|27.395999999999997|9|0.80000000000000004|-42.46380000000002
5702|5701|CA-2017-125661|2017-11-24 00:00:00|2017-11-26 00:00:00|First Class|CA-12055|Cathy Armstrong|Home Office|United States|Cleveland|Ohio|44105|East|OFF-EN-10001532|Office Supplies|Envelopes|Brown Kraft Recycled Envelopes|40.752000000000002|3|0.20000000000000001|15.281999999999998
5706|5705|US-2015-123519|2015-12-14 00:00:00|2015-12-21 00:00:00|Standard Class|SS-20875|Sung Shariari|Consumer|United States|Marion|Ohio|43302|East|TEC-AC-10003033|Technology|Accessories|Plantronics CS510 - Over-the-Head monaural Wireless Headset System|263.95999999999998|1|0.20000000000000001|42.893499999999975
5710|5709|US-2016-160857|2016-05-08 00:00:00|2016-05-15 00:00:00|Standard Class|NW-18400|Natalie Webber|Consumer|United States|New York City|New York|10024|East|OFF-SU-10000157|Office Supplies|Supplies|Compact Automatic Electric Letter Opener|357.93000000000001|3|0|7.158600000000007
5714|5713|CA-2018-115805|2018-07-31 00:00:00|2018-07-31 00:00:00|Same Day|KW-16435|Katrina Willman|Consumer|United States|Chicago|Illinois|60653|Central|TEC-PH-10003092|Technology|Phones|Motorola L804|36.792000000000002|1|0.20000000000000001|4.1390999999999991
5718|5717|CA-2016-124107|2016-10-09 00:00:00|2016-10-12 00:00:00|Second Class|BM-11650|Brian Moss|Corporate|United States|Ann Arbor|Michigan|48104|Central|TEC-PH-10003875|Technology|Phones|KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7|29.160000000000004|3|0|8.4563999999999986
5722|5721|CA-2016-138674|2016-11-14 00:00:00|2016-11-17 00:00:00|First Class|KB-16585|Ken Black|Corporate|United States|Springfield|Oregon|97477|West|OFF-FA-10000304|Office Supplies|Fasteners|Advantus Push Pins|8.7200000000000006|5|0.20000000000000001|2.289000000000001
5726|5725|CA-2015-103191|2015-09-22 00:00:00|2015-09-27 00:00:00|Standard Class|VG-21805|Vivek Grady|Corporate|United States|Chicago|Illinois|60653|Central|OFF-ST-10002574|Office Supplies|Storage|SAFCO Commercial Wire Shelving, Black|331.536|3|0.20000000000000001|-82.884
5730|5729|CA-2018-117324|2018-12-08 00:00:00|2018-12-13 00:00:00|Standard Class|JP-15520|Jeremy Pistek|Consumer|United States|Madison|Wisconsin|53711|Central|OFF-AP-10003590|Office Supplies|Appliances|Hoover WindTunnel Plus Canister Vacuum|1089.75|3|0|305.13000000000011
5734|5733|CA-2018-143574|2018-06-29 00:00:00|2018-07-02 00:00:00|First Class|DR-12880|Dan Reichenbach|Corporate|United States|Milford|Connecticut|6460|East|FUR-BO-10002598|Furniture|Bookcases|Hon Metal Bookcases, Putty|638.82000000000005|9|0|185.25779999999997
5738|5737|CA-2015-148614|2015-01-20 00:00:00|2015-01-25 00:00:00|Standard Class|MV-17485|Mark Van Huff|Consumer|United States|Los Angeles|California|90049|West|OFF-PA-10002893|Office Supplies|Paper|Wirebound Service Call Books, 5 1/2" x 4"|19.359999999999999|2|0|9.2927999999999997
5742|5741|US-2018-147886|2018-03-28 00:00:00|2018-03-31 00:00:00|First Class|DH-13075|Dave Hallsten|Corporate|United States|Fairfield|California|94533|West|FUR-FU-10001095|Furniture|Furnishings|DAX Black Cherry Wood-Tone Poster Frame|26.48|1|0|10.0624
5746|5745|US-2018-147886|2018-03-28 00:00:00|2018-03-31 00:00:00|First Class|DH-13075|Dave Hallsten|Corporate|United States|Fairfield|California|94533|West|OFF-ST-10002743|Office Supplies|Storage|SAFCO Boltless Steel Shelving|795.48000000000002|7|0|7.9547999999999632
5750|5749|CA-2017-113733|2017-12-08 00:00:00|2017-12-12 00:00:00|Standard Class|LH-16900|Lena Hernandez|Consumer|United States|Greenville|North Carolina|27834|South|TEC-AC-10004877|Technology|Accessories|Imation 30456 USB Flash Drive 8GB|16.560000000000002|3|0.20000000000000001|-2.4840000000000018
5754|5753|CA-2017-125850|2017-01-22 00:00:00|2017-01-28 00:00:00|Standard Class|FP-14320|Frank Preis|Consumer|United States|San Diego|California|92037|West|OFF-LA-10004484|Office Supplies|Labels|Avery 476|20.649999999999999|5|0|9.4989999999999988
5758|5757|CA-2015-163748|2015-10-14 00:00:00|2015-10-18 00:00:00|Standard Class|HG-15025|Hunter Glantz|Consumer|United States|Fort Worth|Texas|76106|Central|TEC-CO-10002095|Technology|Copiers|Hewlett Packard 610 Color Digital Copier / Printer|1999.96|5|0.20000000000000001|624.98749999999995
